frame,person,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear
3437168,0,1000,-30.7561,-89.634,-156.547,1000,170.081,-1,3.26698,1.04684,9.03986,3.78027,-0.714652,607.541,0,1
3460758,0,1000,-24.5771,-72.9328,-153.386,1000,173.262,-1,3.19525,0.660742,9.6672,3.00165,-0.716619,607.547,0,1
3478873,0,1000,-24.5769,-72.9198,-153.388,1000,173.261,-1,3.19533,0.660376,9.66745,3.0012,-0.716618,607.549,0,1
3508697,0,1000,-28.6817,-76.9823,-146.616,1000,173.179,-1,3.21721,1.1148,10.4341,3.47178,-0.72208,610.39,0,1
3534762,0,1000,-28.6767,-76.9893,-146.618,1000,173.181,-1,3.21679,1.11487,10.4345,3.47156,-0.722085,610.39,0,1
3568146,0,1000,-24.5942,-76.9612,-153.383,1000,173.259,-1,3.24756,1.10612,9.63853,2.99621,-0.715091,607.549,0,1
3592605,0,1000,-24.5917,-76.975,-153.385,1000,173.26,-1,3.24702,1.10614,9.63978,2.99647,-0.715104,607.549,0,1
3615548,0,1000,-24.5548,-76.792,-153.374,1000,173.282,-1,3.27912,1.11364,9.71148,3.01604,-0.720136,610.382,0,1
3625258,0,1000,-28.551,-76.8509,-146.605,1000,173.275,-1,3.20141,1.10987,10.3485,3.4448,-0.716514,607.561,0,1
3664929,0,1000,-24.5791,-76.7987,-153.413,1000,173.266,-1,3.28156,1.11216,9.69682,3.01764,-0.720107,610.405,0,1
3681454,0,1000,-24.5878,-76.8184,-153.421,1000,173.264,-1,3.28238,1.11343,9.69056,3.01854,-0.7201,610.408,0,1
3709146,0,1000,-28.6257,-76.8606,-146.617,1000,173.234,-1,3.22535,1.11708,10.4092,3.47095,-0.721903,610.41,0,1
3748523,0,1000,-28.6298,-76.815,-146.608,1000,173.234,-1,3.22781,1.11709,10.4093,3.47102,-0.72183,610.407,0,1
3772103,0,1000,-30.8362,-76.868,-150.245,1000,173.182,-1,4.0056,1.08557,8.85439,4.13178,-0.700177,610.408,0,1
3806023,0,1000,-30.8396,-76.8936,-150.242,1000,173.18,-1,4.00325,1.08553,8.85433,4.13136,-0.700237,610.398,0,1
3822047,0,1000,-28.6114,-79.4401,-146.621,1000,173.224,-1,3.24822,1.67426,10.3214,3.43372,-0.71512,607.528,0,1
3839872,0,1000,-28.6111,-79.4318,-146.62,1000,173.222,-1,3.24879,1.67447,10.3239,3.43361,-0.715111,607.533,0,1
3860461,0,1000,-28.5918,-76.8031,-146.612,1000,173.238,-1,3.20218,1.10928,10.3479,3.44171,-0.716528,607.559,0,1
3883232,0,1000,-28.5891,-76.7931,-146.611,1000,173.24,-1,3.20173,1.10844,10.3467,3.44087,-0.716524,607.554,0,1
3927675,0,1000,-28.5982,-76.9182,-146.648,1000,173.21,-1,3.19894,1.11035,10.3697,3.44347,-0.716512,607.524,0,1
3948776,0,1000,-28.5955,-76.9363,-146.633,1000,173.223,-1,3.19768,1.11118,10.3633,3.44409,-0.71656,607.525,0,1
3980457,0,1000,-24.5479,-76.7565,-153.451,1000,173.258,-1,3.25896,1.10571,9.63367,2.99017,-0.714673,607.539,0,1
3999568,0,1000,-24.5321,-76.7292,-153.452,1000,173.267,-1,3.25998,1.10507,9.63553,2.98982,-0.714624,607.537,0,1
4045250,0,1000,-24.5263,-72.7995,-153.452,1000,173.261,-1,3.22421,0.66846,9.73843,3.01707,-0.721722,610.375,0,1
4074357,0,1000,-24.5376,-72.8167,-153.451,1000,173.252,-1,3.22344,0.668507,9.74196,3.01718,-0.721745,610.373,0,1
4095344,0,1000,-24.5844,-72.6555,-153.414,1000,173.232,-1,3.20396,0.661828,9.66885,2.99429,-0.716366,607.54,0,1
4149084,0,1000,-28.4769,-72.6476,-153.423,1000,170.146,-1,3.2025,0.660849,10.3499,2.99254,-0.716402,607.539,0,1
4175625,0,1000,-28.5149,-72.791,-153.449,1000,170.114,-1,3.19772,0.661006,10.3489,2.99339,-0.716525,607.522,0,1
4192349,0,1000,-28.491,-72.8235,-153.441,1000,170.129,-1,3.19393,0.661241,10.3475,2.99126,-0.716708,607.546,0,1
4214410,0,1000,-28.522,-89.5531,-153.49,1000,170.097,-1,2.49139,0.625019,10.6707,3.08694,-0.739247,607.492,0,1
4235036,0,1000,-24.5035,-89.8779,-163.597,1000,170.579,-1,3.41356,1.04434,9.61441,3.4305,-0.710323,607.507,0,1
4279998,0,1000,-28.48,-89.8836,-156.662,1000,170.575,-1,3.25077,1.05152,10.3553,3.76912,-0.715072,607.48,0,1
4310338,0,1000,-28.4793,-89.883,-156.662,1000,170.576,-1,3.25076,1.05153,10.355,3.76907,-0.715072,607.48,0,1
4381991,0,1000,-28.4172,-89.3577,-156.597,1000,170.657,-1,3.21345,0.604428,10.3523,3.77836,-0.716255,607.507,0,1
4413654,0,1000,-28.4121,-89.3585,-156.596,1000,170.661,-1,3.21353,0.604516,10.3514,3.77856,-0.71626,607.511,0,1
4430103,0,1000,-28.3751,-89.3822,-156.567,1000,170.678,-1,3.21265,0.601818,10.3847,3.7806,-0.716242,607.5,0,1
4449269,0,1000,-24.3952,-89.4536,-163.516,1000,170.68,-1,3.26273,0.600731,9.67208,3.45297,-0.714783,607.511,0,1
4471867,0,1000,-20.19,-89.3291,-163.504,1000,173.644,-1,3.26787,0.600762,9.10826,3.45261,-0.714585,607.489,0,1
4495262,0,1000,-20.1917,-89.3864,-163.535,1000,173.634,-1,3.26824,0.603278,9.10544,3.45347,-0.714578,607.485,0,1
4515822,0,1000,-22.8059,-89.3647,-156.47,1000,173.91,-1,3.21047,0.600577,11.1692,3.78265,-0.716441,607.482,0,1
4538197,0,1000,-22.7894,-89.3221,-156.456,1000,173.927,-1,3.21122,0.599904,11.1644,3.78188,-0.716366,607.472,0,1
4560302,0,1000,-24.4635,-89.6186,-156.54,1000,173.617,-1,3.19635,0.601995,9.70969,3.77645,-0.716772,607.477,0,1
4596042,0,1000,-24.4653,-89.6576,-156.558,1000,173.608,-1,3.19499,0.602049,9.70986,3.77603,-0.716803,607.477,0,1
4618336,0,1000,-26.5122,-89.6825,-156.499,1000,171.102,-1,3.19617,0.596372,11.858,3.78231,-0.71681,607.472,0,1
4644560,0,1000,-26.5197,-89.69,-156.506,1000,171.094,-1,3.19588,0.596187,11.8592,3.782,-0.71685,607.479,0,1
4664626,0,1000,-26.4902,-89.6436,-156.496,1000,171.115,-1,3.1983,0.597341,11.8655,3.7828,-0.716719,607.465,0,1
4685908,0,1000,-26.4612,-89.5782,-156.52,1000,171.129,-1,3.20261,0.598068,11.8589,3.78273,-0.716572,607.465,0,1
4700638,0,1000,-22.7478,-89.6484,-156.522,1000,173.93,-1,3.19714,0.595156,11.162,3.78023,-0.716814,607.489,0,1
4719794,0,1000,-22.7413,-89.6068,-156.512,1000,173.937,-1,3.19828,0.594934,11.1616,3.77975,-0.716751,607.484,0,1
4740458,0,1000,-22.7619,-89.6048,-156.496,1000,173.929,-1,3.19999,0.597287,11.1704,3.78257,-0.716704,607.486,0,1
4764560,0,1000,-22.7609,-89.5915,-156.489,1000,173.933,-1,3.20009,0.59754,11.1683,3.78233,-0.716732,607.493,0,1
4782264,0,1000,-22.7378,-89.6261,-156.503,1000,173.945,-1,3.19875,0.601969,11.1632,3.78185,-0.716677,607.456,0,1
4799666,0,1000,-22.7501,-89.5815,-156.497,1000,173.94,-1,3.20086,0.600634,11.1616,3.78213,-0.716619,607.462,0,1
4829384,0,1000,-24.4825,-89.6716,-156.525,1000,173.625,-1,3.19649,0.601246,9.69549,3.78051,-0.716743,607.476,0,1
4854020,0,1000,-24.4819,-89.6572,-156.544,1000,173.617,-1,3.19766,0.602028,9.69608,3.77995,-0.716712,607.478,0,1
4877713,0,1000,-28.4389,-89.8021,-156.56,1000,170.637,-1,3.18982,0.601462,10.3816,3.77808,-0.716883,607.454,0,1
4906031,0,1000,-28.4344,-89.8035,-156.554,1000,170.64,-1,3.18897,0.60035,10.3833,3.77753,-0.716903,607.453,0,1
4925618,0,1000,-28.3959,-89.8386,-156.566,1000,170.653,-1,3.1623,0.598915,10.3122,3.74719,-0.711341,604.647,0,1
4944409,0,1000,-24.441,-89.7239,-156.538,1000,173.628,-1,3.19066,0.601077,9.71411,3.77588,-0.716716,607.468,0,1
4971226,0,1000,-24.4394,-89.6893,-156.539,1000,173.629,-1,3.19239,0.601193,9.71298,3.77587,-0.716681,607.473,0,1
