frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,586.924,269.925,0.939591,601.585,267.163,0.938287,578.206,264.132,0.85551,619.354,299.357,0.922315,563.482,287.611,0.362206,575.324,363.872,0.935554,-118.897,-57.908,-10.669,-146.394,42.2255,142.968,443.141
0,0,584.057,269.893,0.952916,598.828,267.137,0.959402,578.144,264.115,0.857566,619.235,296.525,0.921496,563.465,287.629,0.34587,575.278,363.876,0.950131,-124.777,-58.0254,-10.568,-135.657,37.1273,139.26,443.174
0,0,584.057,269.898,0.952302,598.825,267.139,0.95992,578.145,264.119,0.859594,619.235,296.515,0.922802,563.478,287.632,0.344399,575.282,363.87,0.949756,-124.791,-58.0448,-10.5815,-135.654,37.1132,139.248,443.181
0,0,578.147,267.164,0.992959,598.587,267.055,0.988259,575.159,264.06,0.831405,619.096,296.485,0.921934,554.672,290.479,0.246895,575.171,363.867,0.9626,-124.871,-52.2083,-0.304544,-133.913,35.6049,135.196,443.17
0,0,578.147,267.163,0.993108,598.587,267.055,0.988056,575.159,264.059,0.8312,619.096,296.485,0.921897,554.675,290.48,0.24619,575.172,363.869,0.962112,-124.872,-52.2132,-0.303516,-133.906,35.6048,135.19,443.17
0,0,575.339,267.091,0.995308,595.846,266.992,0.980996,572.408,261.182,0.82002,616.309,296.381,0.91159,551.87,290.325,0.219574,572.381,363.863,0.959059,-124.848,-54.8264,-0.279149,-116.379,35.561,135.288,443.185
0,0,575.327,267.082,0.996214,595.843,266.992,0.981508,575.094,261.156,0.818339,616.306,296.389,0.910516,551.927,290.369,0.186924,572.387,363.873,0.95896,-124.841,-51.5838,-0.252362,-92.2576,35.5717,135.141,443.153
0,0,575.114,267.064,1.01731,595.621,266.951,0.950663,572.25,261.173,0.786612,613.414,293.557,0.912078,0,0,0,572.336,363.849,0.956648,-123.772,1000,-0.316152,-115.928,34.6726,1000,443.196
0,0,575.095,267.089,1.01555,595.598,266.957,0.948385,572.219,261.209,0.789903,613.421,293.539,0.915299,554.829,293.312,0.0874318,572.339,363.851,0.957688,-123.841,-61.5563,-0.370374,-116.068,34.6109,127.698,443.175
0,0,572.22,267.026,0.97767,589.943,266.908,0.905376,569.313,261.136,0.707859,610.388,293.591,0.883398,0,0,0,572.192,363.84,0.94024,-127.461,1000,-0.382118,-116.271,34.838,1000,443.184
0,0,572.222,267.028,0.978349,589.941,266.903,0.904013,569.307,261.137,0.713053,610.397,293.568,0.886686,0,0,0,572.192,363.837,0.940722,-127.493,1000,-0.403286,-116.323,34.8081,1000,443.198
0,0,569.265,267.1,0.949404,584.018,266.943,0.896959,563.483,261.214,0.729839,604.558,293.6,0.883438,0,0,0,569.384,363.857,0.927178,-127.616,1000,-0.611065,-134.483,36.901,1000,443.237
0,0,569.262,267.097,0.949356,584.013,266.945,0.897394,563.496,261.208,0.728445,604.557,293.611,0.882573,0,0,0,569.391,363.858,0.927283,-127.611,1000,-0.592883,-134.395,36.9136,1000,443.234
0,0,569.274,267.022,0.966181,586.902,264.17,0.886063,563.471,261.139,0.733529,604.534,296.367,0.879442,0,0,0,569.313,363.883,0.909097,-118.706,1000,-9.19037,-134.605,39.7697,1000,443.217
0,0,569.275,267.026,0.967755,586.91,264.172,0.886814,563.466,261.149,0.734435,604.531,296.373,0.883632,0,0,0,569.315,363.882,0.909645,-118.688,1000,-9.19265,-134.666,39.7733,1000,443.217
0,0,566.354,266.995,0.944419,581.084,264.124,0.88357,557.672,261.159,0.731954,601.658,293.578,0.907412,0,0,0,566.453,363.872,0.897418,-124.936,1000,-11.0267,-146.091,36.9781,1000,443.252
0,0,566.357,266.996,0.945551,581.09,264.119,0.88335,557.662,261.157,0.735531,601.661,293.572,0.907592,0,0,0,566.451,363.87,0.898337,-124.931,1000,-11.0502,-146.116,36.9712,1000,443.26
0,0,557.696,267.014,0.944039,578.127,264.157,0.913751,554.782,261.115,0.716743,601.629,293.594,0.909696,0,0,0,566.347,363.893,0.887778,-128.603,1000,-7.96097,-116.291,31.1747,1000,443.162
0,0,557.699,267.009,0.943972,578.129,264.158,0.914039,557.562,258.297,0.711357,601.623,293.595,0.910203,0,0,0,566.342,363.893,0.886695,-128.594,1000,-7.94367,-90.8991,31.1857,1000,443.173
0,0,557.583,266.929,0.944369,575.333,264.143,0.934179,554.733,258.221,0.696215,598.785,293.613,0.927275,0,0,0,563.451,363.906,0.882924,-128.512,1000,-8.92059,-108.125,32.9289,1000,443.124
0,0,557.575,266.934,0.945148,575.325,264.144,0.935147,554.725,258.235,0.694648,598.783,293.606,0.929918,0,0,0,563.454,363.904,0.883819,-128.527,1000,-8.934,-108.143,32.9132,1000,443.131
