frame,person,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear
16413061,0,-155.93,1000,-11.7035,-18.5832,12.0016,1000,8.936,0.380472,2.41687,-1,0.912778,-0.808589,994.958,1,0
16541745,0,-150.943,1000,-11.7514,-19.0586,15.8899,1000,9.92599,0.365334,2.39293,-1,0.927052,-0.821883,994.988,1,0
16663063,0,-150.999,1000,-11.7674,-19.0109,15.8459,1000,9.92869,0.363933,2.39378,-1,0.929256,-0.821997,994.994,1,0
16883640,0,-150.961,1000,-11.8251,-18.7938,15.8915,1000,9.85863,0.353606,2.35796,-1,0.920666,-0.812568,997.733,1,0
16946241,0,-150.918,1000,-11.786,-33.385,15.9342,1000,9.76882,0.429728,2.33615,-1,1.17661,-0.804464,997.746,1,0
16984771,0,-148.905,1000,-14.4527,-34.1748,19.6635,1000,12.9878,0.193782,1.62186,-1,1.21767,-0.84525,997.767,1,0
17136006,0,-148.905,1000,-14.4399,-45.0777,19.6676,1000,12.5172,0.443952,1.56268,-1,1.61497,-0.814602,997.763,1,0
17318556,0,-155.395,1000,-14.5797,-34.1017,14.9347,1000,13.9275,0.190324,1.61942,-1,1.21445,-0.845653,997.811,1,0
17449600,0,-155.4,1000,-14.5812,-34.1244,14.9311,1000,13.9265,0.190723,1.61892,-1,1.21281,-0.845579,997.812,1,0
17601608,0,-155.068,1000,-18.8441,-45.7039,17.3201,1000,19.6829,0.202543,0.991871,-1,0.774513,-0.854829,997.867,1,0
17718702,0,-155.088,1000,-18.8615,-45.6877,17.2967,1000,19.6993,0.202502,0.993833,-1,0.773831,-0.854817,997.864,1,0
17767444,0,-154.99,1000,-18.902,-45.5498,17.3772,1000,19.7176,0.200023,0.993436,-1,0.769453,-0.855193,997.906,1,0
17912819,0,-151.581,1000,-18.8585,-45.5104,20.4789,1000,20.9015,0.199877,0.992581,-1,0.770726,-0.855343,997.897,1,0
18019594,0,-149.731,1000,-18.9641,-62.7873,21.6913,1000,18.1708,0.456738,0.952252,-1,0.477805,-0.833804,997.954,1,0
18115211,0,-149.758,1000,-18.9991,-62.7215,21.665,1000,18.1762,0.45501,0.95207,-1,0.477652,-0.833941,997.966,1,0
18162283,0,-149.753,1000,-18.9322,-45.1679,21.685,1000,18.391,0.369996,0.961894,-1,0.205287,-0.843139,997.998,1,0
18300869,0,-149.772,1000,-18.9328,-45.1605,21.6672,1000,18.3891,0.370162,0.96215,-1,0.205213,-0.843039,998.009,1,0
18404238,0,-151.584,1000,-18.9698,-27.8785,20.5096,1000,21.3432,0.112688,0.998964,-1,0.475475,-0.87136,1000.77,1,0
18506116,0,-151.589,1000,-18.973,-27.9041,20.5059,1000,21.3451,0.112883,0.998921,-1,0.475185,-0.871292,1000.78,1,0
18580995,0,-149.787,1000,-18.9727,-4.98467,21.5887,1000,18.1443,0.469044,0.964782,-1,0.0965405,-0.832201,1000.83,1,0
18670114,0,-149.778,1000,-18.8921,-45.6272,21.5946,1000,18.3038,0.393075,0.976933,-1,0.194248,-0.840323,1000.82,1,0
18754166,0,-147.688,1000,-14.4183,-46.2513,21.5895,1000,15.4638,0.821278,1.54878,-1,0.187044,-0.802369,1000.87,1,0
18834733,0,-147.674,1000,-14.4004,-46.181,21.606,1000,15.4634,0.820024,1.5482,-1,0.187269,-0.802453,1000.88,1,0
18961163,0,-149.657,1000,-14.3255,-46.214,20.5031,1000,17.3521,0.824937,1.55363,-1,0.187258,-0.802219,1000.88,1,0
19099302,0,-149.669,1000,-14.3313,-46.2489,20.4947,1000,17.3514,0.824219,1.55258,-1,0.187443,-0.802257,1000.88,1,0
19214257,0,-149.705,1000,-14.4459,-45.8438,20.4614,1000,17.209,0.80842,1.53285,-1,0.185236,-0.793862,1003.67,1,0
19266127,0,-149.704,1000,-14.4553,-45.8647,20.4609,1000,17.2104,0.808714,1.53282,-1,0.185096,-0.79388,1003.66,1,0
19428882,0,-149.725,1000,-14.4465,-5.49132,20.4475,1000,17.0763,0.88098,1.52032,-1,0.0895269,-0.788621,1003.73,1,0
19542800,0,-149.738,1000,-14.4777,-5.36985,20.4317,1000,17.0768,0.882383,1.51983,-1,0.0890502,-0.788473,1003.74,1,0
19723787,0,-149.67,1000,-14.4075,-45.8688,20.482,1000,17.173,0.81358,1.53542,-1,0.183367,-0.793426,1003.76,1,0
19821942,0,-149.676,1000,-14.407,-45.9809,20.4747,1000,17.1665,0.815743,1.53577,-1,0.182802,-0.793276,1003.76,1,0
19971231,0,-149.697,1000,-14.5705,-44.9994,20.4419,1000,16.9986,0.794121,1.51443,-1,0.179947,-0.784683,1006.61,1,0
20006091,0,-149.695,1000,-14.5752,-44.9716,20.4418,1000,16.9957,0.793935,1.51452,-1,0.179915,-0.784708,1006.61,1,0
20039784,0,-147.668,1000,-14.538,-45.1648,21.5964,1000,15.3165,0.800775,1.52829,-1,0.18325,-0.794226,1003.76,1,0
20206224,0,-149.823,1000,-18.9378,-5.56183,21.5623,1000,17.9407,0.460049,0.954457,-1,0.0966926,-0.823064,1003.74,1,0
20248410,0,-149.911,1000,-32.7541,-45.1537,18.4435,1000,18.4144,0.478682,1.23532,-1,0.190202,-0.815123,1003.74,1,0
20284424,0,-149.914,1000,-32.7516,-45.163,18.4408,1000,18.4127,0.478753,1.23541,-1,0.190219,-0.815106,1003.74,1,0
20441890,0,-149.878,1000,-19.0824,-4.96704,21.5144,1000,17.9423,0.456973,0.94912,-1,0.0973086,-0.823324,1003.75,1,0
20527486,0,-153.402,1000,-19.1088,-4.95498,18.2965,1000,16.7942,0.456893,0.948778,-1,0.0972808,-0.823323,1003.75,1,0
20586467,0,-151.756,1000,-43.3509,-44.3565,18.4431,1000,21.5306,0.199962,0.803401,-1,0.201865,-0.849088,1003.72,1,0
20758704,0,-149.885,1000,-32.8993,-44.1507,18.472,1000,14.2202,0.358117,0.948964,-1,0.150531,-0.629823,1003.74,1,0
20892097,0,-153.323,1000,-18.8332,-44.3534,18.4379,1000,17.4725,0.381617,0.9784,-1,0.198387,-0.825142,1003.73,1,0
21060754,0,-151.772,1000,-43.3863,-44.5848,18.4227,1000,21.5286,0.20016,0.80375,-1,0.201894,-0.848945,1003.75,1,0
21210057,0,-151.727,1000,-43.3945,-44.0553,18.4678,1000,16.2229,0.147329,0.605108,-1,0.155319,-0.639849,1003.75,1,0
21316472,0,-151.719,1000,-43.4107,-44.0324,18.4718,1000,16.2208,0.147094,0.605183,-1,0.155594,-0.639847,1003.75,1,0
21425636,0,-149.888,1000,-33.2388,-26.8953,18.5069,1000,14.1329,0.142998,0.927507,-1,0.353198,-0.625113,1003.74,1,0
21587812,0,-149.91,1000,-33.2414,-26.984,18.4836,1000,14.1358,0.143817,0.928382,-1,0.352105,-0.624957,1003.74,1,0
21612001,0,-153.472,1000,-33.2472,-43.5732,15.0989,1000,13.3133,0.345218,0.936411,-1,0.152604,-0.628444,1003.71,1,0
21675155,0,-155.156,1000,-33.2534,-43.3808,14.2458,1000,14.7602,0.338058,0.918584,-1,0.14979,-0.616442,1003.71,1,0
21786014,0,-149.897,1000,-33.1913,-43.8904,18.4925,1000,18.2966,0.4379,1.20384,-1,0.201163,-0.807894,1003.76,1,0
21881042,0,-151.743,1000,-33.196,-43.9658,17.46,1000,20.5172,0.439418,1.20375,-1,0.200209,-0.807757,1003.76,1,0
