frame,person,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear
11008105,0,-121.77,-85.6365,-23.0443,-109.237,33.6753,100.746,16.0718,4.4253,3.97117,13.5569,0.670879,-0.798679,551.601,1,1
11092807,0,-121.804,-85.6736,-23.0759,-109.166,33.6362,100.685,16.1165,4.43465,3.98461,13.6018,0.67344,-0.800827,548.941,1,1
11143786,0,-124.553,-85.6419,-18.3414,-134.842,36.2588,104.231,16.7112,4.30994,2.71691,13.1684,0.526094,-0.800433,551.726,1,1
11192889,0,-124.532,-85.6249,-18.2783,-134.849,36.2911,104.242,16.7122,4.30843,2.71622,13.148,0.524457,-0.800618,551.737,1,1
11285404,0,-123.791,-81.994,-26.4735,-124.109,32.6916,109.953,13.1696,4.06669,2.84423,12.5034,0.817318,-0.732702,551.908,1,1
11385154,0,-123.79,-81.9739,-26.4812,-124.135,32.7022,109.998,13.1702,4.06603,2.84096,12.4973,0.8188,-0.732749,551.901,1,1
11466550,0,-121.69,-80.9348,-30.4908,-143.157,37.4312,121.008,14.2925,4.98655,2.11396,10.6318,1.50009,-0.71384,554.752,1,1
11609501,0,-121.702,-80.9312,-30.499,-143.141,37.4218,121.007,14.296,4.9851,2.11414,10.634,1.49989,-0.713861,554.752,1,1
11764854,0,-129.744,1000,-30.6446,-134.766,31.0064,1000,15.8837,3.27207,2.22892,-1,0.518558,-0.75577,560.491,1,0
11868992,0,-126.856,-77.9482,-18.6318,-135.17,33.7043,112.478,14.0258,3.95428,2.47926,12.8002,0.490048,-0.741628,557.678,1,1
12038795,0,-121.854,-73.2925,-22.8828,-135.37,33.6641,112.344,14.29,4.17155,3.52539,11.4897,0.129433,-0.733617,563.508,1,1
12077694,0,-123.803,-73.2696,-16.246,-135.212,33.6415,112.36,12.9584,4.02018,3.25974,11.5399,0.129974,-0.737592,563.515,1,1
12265305,0,-121.751,-81.9048,-22.7314,-117.271,33.7502,104.075,14.27,4.00191,3.53027,12.3399,0.306886,-0.735561,569.238,1,1
12342283,0,-121.726,-81.8447,-22.7306,-117.305,33.7731,104.166,14.275,4.00425,3.53017,12.3117,0.307797,-0.735495,569.251,1,1
12425586,0,-121.686,-77.169,-29.5226,-109.324,31.0674,111.831,15.7678,4.42633,4.35502,12.0573,0.681338,-0.76663,572.147,1,1
12514054,0,-121.678,-81.1358,-29.5414,-109.306,31.0566,107.104,15.9835,4.4913,4.41951,11.9104,0.694317,-0.777851,572.149,1,1
12593221,0,-121.778,-85.3755,-29.5631,-109.157,31.0077,101.799,16.2907,4.55289,4.49131,11.9383,0.703837,-0.789272,572.363,1,1
12678536,0,-121.668,-81.2906,-38.1747,-127.109,34.7092,118.951,16.1202,4.46617,2.83385,11.9633,1.71429,-0.782821,575.206,1,1
12768924,0,-121.64,-81.2646,-30.8698,-135.142,37.5154,116.681,15.899,4.40543,2.32909,11.7798,1.23882,-0.793388,575.193,1,1
12846780,0,-123.749,-85.2253,-38.4358,-142.831,31.6432,116.909,14.0728,5.51244,2.76066,11.4633,1.68072,-0.763985,575.394,1,1
12961001,0,-125.964,-85.2359,-31.2197,-142.792,31.6411,116.846,12.6129,5.43907,2.31189,11.4929,1.6786,-0.763897,578.093,1,1
13013546,0,-126.054,-70.2071,-26.6757,-124.219,29.7962,126.782,12.6653,4.38346,3.05063,9.40569,0.898207,-0.747983,581.094,1,1
13187236,0,-129.239,-74.7774,-30.905,-135.111,29.7528,126.744,13.7754,4.38741,2.33,8.93693,1.22737,-0.747832,581.096,1,1
13312287,0,-122.529,-61.6219,-23.3227,-118.038,29.8613,127.912,11.1534,4.25909,3.73789,10.2355,0.33675,-0.756948,586.979,1,1
13434780,0,-122.522,-61.6157,-23.3383,-118.092,29.8466,127.913,11.1374,4.25969,3.73763,10.2411,0.33626,-0.756987,586.979,1,1
13595573,0,-118.495,-61.5153,-26.3832,-124.263,37.5406,134.899,14.1985,4.17601,2.9033,10.1907,0.843589,-0.758239,592.773,1,1
13737711,0,-118.499,-61.524,-26.3861,-124.246,37.5356,134.89,14.1993,4.17556,2.9038,10.19,0.843658,-0.758263,592.768,1,1
13784582,0,-121.488,-71.4247,-30.6068,-135.12,37.6824,127.92,15.15,4.18839,2.21929,10.4488,1.16365,-0.780777,595.687,1,1
13830052,0,-121.5,-71.4357,-30.6237,-135.11,37.667,127.911,15.155,4.18843,2.22066,10.4457,1.16358,-0.78074,595.692,1,1
13866390,0,-118.469,-74.7029,-44.2155,-157.911,44.7584,131.492,14.6868,4.38976,1.22342,8.81583,1.93097,-0.804373,598.581,1,1
14008730,0,-118.481,-74.7646,-36.692,-153.386,42.177,127.906,14.6697,4.3881,1.67148,8.81254,1.36133,-0.803556,598.584,1,1
14128360,0,-114.824,-74.5551,-36.3927,-158.129,44.9792,131.669,13.5555,5.4111,1.65299,8.59567,1.8958,-0.787116,598.729,1,1
14215146,0,-114.821,-74.5502,-36.393,-158.122,44.98,131.68,13.5575,5.41183,1.65359,8.59114,1.89589,-0.787084,598.729,1,1
14266513,0,-116.488,-67.532,-30.7757,-135.39,39.3729,131.522,12.2137,4.36394,2.30895,11.3311,1.21114,-0.783459,601.65,1,1
14306638,0,-111.178,-65.8117,-26.424,-146.409,42.2956,131.484,12.6169,5.33064,2.89837,9.51236,0.85697,-0.775797,601.651,1,1
14476003,0,-114.752,-65.5364,-26.208,-146.515,39.8499,131.53,13.1008,5.26665,2.88511,9.3881,0.824722,-0.764255,604.557,1,1
14615742,0,-114.743,-65.5111,-26.2266,-146.355,39.8405,131.554,13.0924,5.26019,2.88672,9.39373,0.824625,-0.764341,604.572,1,1
14652272,0,-116.612,-55.1543,-18.211,-135.499,42.6026,138.286,15.1362,4.03045,2.50088,9.25338,0.502086,-0.766974,607.513,1,1
14809629,0,-116.602,-55.148,-18.1977,-135.489,42.615,138.295,15.1408,4.03087,2.50113,9.24898,0.50209,-0.766981,607.506,1,1
15001009,0,-118.311,-61.3539,-18.5667,-135.307,40.1804,131.765,13.978,4.13359,2.57115,10.0853,0.520942,-0.768432,613.297,1,1
15050378,0,-116.682,-61.3674,-26.2292,-135.332,40.1696,131.75,15.5832,4.18779,2.86801,10.0759,0.520271,-0.767464,613.299,1,1
15138870,0,-118.36,-61.4256,-18.4986,-146.24,40.2855,134.819,13.4188,4.90736,2.43273,9.64964,0.783993,-0.7547,613.378,1,1
15221695,0,-118.377,-61.4261,-18.5086,-146.2,40.2586,134.821,13.4048,4.9065,2.43328,9.65159,0.784143,-0.754762,613.369,1,1
15309003,0,-118.255,-59.0897,-26.2536,-153.595,45.0465,141.286,13.865,4.09606,1.27584,8.64773,1.27375,-0.778836,616.233,1,1
15451945,0,-118.265,-59.0837,-26.3084,-153.59,45.0345,141.289,13.8586,4.09516,1.27495,8.66117,1.27538,-0.778759,616.233,1,1
15485525,0,-116.62,-61.4332,-44.6174,-149.236,47.6563,143.906,15.6855,4.1384,1.1537,10.0795,2.18353,-0.769833,616.352,1,1
15562823,0,-116.596,-65.2864,-44.7003,-161.184,47.7328,140.787,15.4456,5.11126,1.12893,9.26713,2.4877,-0.754427,616.359,1,1
15686428,0,-113.404,-68.1556,-36.91,-157.999,47.6069,138.455,14.9977,5.29993,1.60253,7.57762,1.89682,-0.773551,619.139,1,1
15777805,0,-113.406,-68.1554,-44.7423,-149.26,44.9926,142.023,15.2086,5.3746,2.0613,7.68507,2.23676,-0.763194,619.142,1,1
15913282,0,-114.976,-72.92,-44.659,-161.167,47.562,138.494,13.6786,5.47327,1.23353,7.31391,2.63148,-0.775258,619.215,1,1
16022611,0,-114.977,-72.9169,-52.3372,-153.44,44.7067,142.031,13.8723,5.55246,1.69777,7.42056,2.98736,-0.764736,619.216,1,1
16153137,0,-111.393,-66.052,-44.586,-149.228,44.6975,146.04,13.1096,5.5484,2.15379,6.59242,2.27539,-0.763407,619.238,1,1
16286535,0,-111.404,-68.1309,-44.571,-149.262,44.6863,142.029,13.1314,5.56031,2.15734,7.83625,2.27842,-0.764887,619.247,1,1
16375941,0,-116.534,-66.143,-36.6825,-158.173,41.9304,141.92,12.0633,5.50568,1.69147,6.52049,1.92772,-0.753635,619.31,1,1
16524596,0,-116.525,-71.1792,-36.6276,-158.119,41.931,138.888,12.2233,5.57799,1.71586,6.16885,1.95075,-0.764436,619.304,1,1
16656397,0,-111.197,-72.8767,-38.4431,-158.19,41.9636,135.222,12.8151,6.84182,2.68694,7.24344,1.90802,-0.746495,619.35,1,1
16707776,0,-111.173,-65.9006,-38.4521,-153.623,42.0149,138.863,13.0928,5.74802,2.73906,6.63917,1.36448,-0.761797,619.341,1,1
16769122,0,-111.097,-67.8805,-38.3379,-143.669,42.1218,138.902,13.1327,5.56761,2.74164,7.92106,1.68833,-0.76449,622.039,1,1
16842181,0,-111.093,-67.8776,-38.3354,-143.654,42.1263,138.899,13.1352,5.56687,2.74197,7.92429,1.68812,-0.764503,622.037,1,1
16927023,0,-108.554,-63.109,-30.6444,-143.145,44.7896,142.195,10.8467,5.51641,2.33068,8.5214,1.67394,-0.765117,622.071,1,1
17103557,0,-108.58,-63.1446,-30.6751,-143.163,44.7467,142.178,10.8422,5.5191,2.33256,8.51305,1.67462,-0.765129,622.073,1,1
17150738,0,-108.576,-58.9093,-26.604,-135.342,41.9244,142.196,10.6816,5.41779,2.99071,9.14548,1.2066,-0.754511,622.076,1,1
17186237,0,-108.573,-58.9138,-26.5996,-135.317,41.9245,142.194,10.6834,5.4171,2.99196,9.14028,1.206,-0.754565,622.071,1,1
17309867,0,-108.556,-58.8151,-26.5269,-135.235,41.9345,142.298,10.6676,5.41929,2.99143,9.15252,1.20827,-0.754204,622.093,1,1
17367790,0,-108.551,-58.8165,-26.5236,-135.223,41.9382,142.296,10.6667,5.4193,2.99139,9.15672,1.20869,-0.754196,622.091,1,1
17421468,0,-107.245,-57.6359,-26.647,-135.447,44.891,141.322,11.9784,5.28181,2.90819,11.0227,1.17975,-0.754339,622.093,1,1
17501553,0,-107.241,-57.6312,-26.6392,-135.456,44.8957,141.325,11.9787,5.28292,2.90822,11.0241,1.1798,-0.754293,622.087,1,1
