frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,534.149,269.887,0.927123,542.855,264.094,0.695866,519.489,261.24,0.864887,0,0,0,481.256,287.515,0.90694,504.659,363.97,0.922088,1000,-34.4984,-33.64,-149.466,1000,161.568,446.003
0,0,534.15,269.888,0.926707,542.852,264.09,0.696618,519.49,261.242,0.864928,0,0,0,481.258,287.514,0.907194,504.658,363.968,0.922134,1000,-34.4963,-33.6771,-149.469,1000,161.57,445.99
0,0,534.145,269.875,0.931093,540.041,264.067,0.691566,519.491,261.226,0.865134,0,0,0,481.261,287.504,0.897771,504.655,363.994,0.925068,1000,-34.504,-44.5716,-149.449,1000,161.564,445.962
0,0,534.135,269.886,0.931446,540.022,264.056,0.701219,519.487,261.244,0.867969,0,0,0,481.26,287.491,0.897754,504.649,363.99,0.925378,1000,-34.4749,-44.7218,-149.461,1000,161.584,445.942
0,0,534.162,269.889,0.932028,542.844,264.095,0.681303,519.51,261.223,0.869878,0,0,0,481.249,284.707,0.894234,501.978,363.989,0.927061,1000,-31.5404,-33.7161,-149.397,1000,164.356,445.929
0,0,534.153,269.862,0.935548,542.855,264.062,0.679801,519.478,261.185,0.866624,0,0,0,481.244,284.703,0.89291,501.986,363.99,0.926434,1000,-31.5963,-33.6844,-149.402,1000,164.332,445.947
0,0,534.152,269.899,0.92864,540.034,264.071,0.69324,519.482,261.248,0.867492,0,0,0,481.24,284.723,0.896622,501.984,363.994,0.927157,1000,-31.5438,-44.7401,-149.471,1000,164.349,445.943
0,0,534.151,269.899,0.929052,540.031,264.071,0.691863,519.483,261.249,0.867001,0,0,0,481.238,284.725,0.895714,501.982,363.989,0.927509,1000,-31.5442,-44.7421,-149.471,1000,164.346,445.949
0,0,531.281,269.898,0.939924,539.942,264.058,0.712011,516.577,264.042,0.860104,0,0,0,481.241,287.508,0.901467,501.97,364.003,0.925502,1000,-33.5872,-33.9939,-158.283,1000,160.613,445.926
0,0,531.271,269.888,0.941335,537.111,264.041,0.707397,516.565,264.035,0.860027,0,0,0,481.247,287.516,0.902401,501.966,363.997,0.926077,1000,-33.6179,-45.0365,-158.297,1000,160.588,445.934
