frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,1065.35,293.599,0.788873,1068.18,287.551,0.807121,0,0,0,1088.86,287.649,0.907577,0,0,0,1115.37,343.396,0.864946,-179.73,1000,-64.9738,1000,-14.2072,1000,407.952
0,0,1065.35,296.371,0.774215,1068.17,287.613,0.808239,0,0,0,1088.84,290.381,0.918209,0,0,0,1115.37,343.42,0.866798,-172.374,1000,-72.1785,1000,-14.3064,1000,407.911
0,0,1065.32,293.574,0.774831,1068.15,287.547,0.795291,0,0,0,1088.82,287.663,0.907845,0,0,0,1115.34,343.442,0.871255,-179.678,1000,-64.8173,1000,-14.1169,1000,407.852
0,0,1065.32,293.579,0.768914,1068.15,287.552,0.792046,0,0,0,1088.81,290.367,0.910038,0,0,0,1115.34,343.448,0.872124,-172.242,1000,-64.864,1000,-7.7865,1000,407.843
0,0,1065.36,293.63,0.777549,1068.17,287.61,0.805687,0,0,0,1088.81,290.392,0.91286,0,0,0,1115.33,343.399,0.889142,-172.322,1000,-64.9514,1000,-7.86423,1000,407.909
0,0,1065.36,293.63,0.769482,1068.16,287.61,0.800137,0,0,0,1088.79,290.391,0.916486,0,0,0,1115.33,343.396,0.888605,-172.322,1000,-64.996,1000,-7.86737,1000,407.92
0,0,1065.34,293.642,0.791408,1068.17,287.614,0.819808,0,0,0,1088.82,290.37,0.898171,0,0,0,1115.34,343.357,0.901327,-172.401,1000,-64.9031,1000,-7.93191,1000,413.735
0,0,1065.33,296.403,0.779037,1068.14,287.653,0.817783,0,0,0,1088.81,290.377,0.90421,0,0,0,1115.34,343.369,0.899617,-172.494,1000,-72.184,1000,-14.3914,1000,413.732
0,0,1065.27,293.587,0.784146,1065.44,287.56,0.813404,0,0,0,1088.79,287.625,0.904315,0,0,0,1115.32,343.355,0.90216,-179.842,1000,-88.3688,1000,-14.2244,1000,413.813
0,0,1065.26,293.575,0.786761,1065.44,287.552,0.815493,0,0,0,1088.79,287.63,0.904451,0,0,0,1115.32,343.344,0.902382,-179.809,1000,-88.3133,1000,-14.1818,1000,413.807
0,0,1065.27,293.592,0.823118,1068.13,287.55,0.837184,0,0,0,1088.84,287.564,0.890004,0,0,0,1115.3,343.314,0.910822,-179.961,1000,-64.696,1000,-14.3424,1000,416.698
0,0,1065.26,293.593,0.831152,1065.46,287.55,0.844404,0,0,0,1088.85,287.564,0.891206,0,0,0,1115.3,340.605,0.911289,-179.966,1000,-88.1407,1000,-14.3376,1000,419.416
0,0,1065.17,293.534,0.827987,1065.39,284.701,0.837825,0,0,0,1088.79,284.718,0.882429,0,0,0,1115.29,340.583,0.911877,-179.959,1000,-88.5647,1000,-20.4622,1000,416.623
0,0,1065.16,293.521,0.825906,1065.39,284.684,0.837413,0,0,0,1088.8,284.719,0.889015,0,0,0,1115.3,340.59,0.907928,-179.913,1000,-88.5575,1000,-20.4268,1000,419.435
0,0,1062.43,293.49,0.799749,1065.33,284.666,0.815802,0,0,0,1088.73,284.69,0.891395,0,0,0,1115.29,340.531,0.917751,-179.942,1000,-71.8369,1000,-18.5034,1000,416.62
0,0,1062.44,293.488,0.799499,1065.33,284.666,0.815949,0,0,0,1088.73,284.696,0.891364,0,0,0,1115.29,340.537,0.918285,-179.928,1000,-71.8335,1000,-18.4872,1000,416.649
0,0,1062.42,293.418,0.782065,1065.31,281.776,0.796297,0,0,0,1088.71,284.643,0.882472,0,0,0,1115.34,340.501,0.912802,-173.014,1000,-76.0664,1000,-18.463,1000,416.566
0,0,1062.44,293.421,0.793637,1065.33,281.779,0.805352,0,0,0,1088.73,284.659,0.879188,0,0,0,1115.34,340.493,0.912905,-172.982,1000,-76.0267,1000,-18.43,1000,416.574
0,0,1062.38,293.38,0.803513,1065.3,281.705,0.815914,0,0,0,1088.72,281.789,0.874742,0,0,0,1115.32,340.446,0.910429,-179.795,1000,-75.9678,1000,-23.7552,1000,413.75
0,0,1062.39,293.407,0.797085,1065.3,281.741,0.810234,0,0,0,1088.71,284.598,0.877153,0,0,0,1115.32,340.446,0.908469,-173.042,1000,-76.0186,1000,-18.5037,1000,410.868
0,0,1062.42,293.46,0.779948,1065.28,284.614,0.793262,0,0,0,1088.68,281.736,0.884314,0,0,0,1115.33,340.395,0.905435,172.987,1000,-72.1015,1000,-24.0632,1000,410.949
0,0,1062.45,293.453,0.765569,1065.29,284.613,0.783183,0,0,0,1088.68,281.743,0.888727,0,0,0,1115.34,340.398,0.906229,173.006,1000,-72.1628,1000,-24.0557,1000,408.005
0,0,1062.37,293.433,0.759286,1065.22,281.735,0.766357,0,0,0,1088.65,275.951,0.89091,0,0,0,1115.31,337.585,0.900792,166.135,1000,-76.3283,1000,-33.6334,1000,413.682
0,0,1062.37,293.441,0.760745,1065.21,281.747,0.76704,0,0,0,1088.65,278.754,0.894267,0,0,0,1115.31,337.595,0.901966,172.725,1000,-76.3271,1000,-29.1934,1000,413.675
0,0,1062.3,293.355,0.800574,1065.2,278.792,0.803202,0,0,0,1088.66,275.891,0.885917,0,0,0,1115.27,337.58,0.897837,172.951,1000,-78.7363,1000,-33.5272,1000,413.742
0,0,1062.3,293.357,0.799802,1065.2,278.792,0.802512,0,0,0,1088.66,275.889,0.887296,0,0,0,1115.28,337.584,0.899479,172.943,1000,-78.7436,1000,-33.5336,1000,413.742
0,0,1062.32,293.462,0.777515,1065.18,281.735,0.786812,0,0,0,1085.92,275.936,0.891369,0,0,0,1115.28,337.524,0.887935,164.383,1000,-76.2848,1000,-36.5886,1000,419.65
