frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,531.277,314.022,0.919088,548.737,296.421,0.947821,525.323,299.308,0.912252,575.277,290.621,0.93203,0,0,0,560.548,361.092,0.911616,167.673,1000,-45.2315,-112.03,-28.0062,1000,442.987
0,0,531.277,314.034,0.921588,548.73,296.431,0.946432,525.324,299.329,0.912234,575.273,290.613,0.932374,0,0,0,560.571,361.088,0.910726,167.636,1000,-45.246,-112.037,-28.0288,1000,442.976
0,0,534.181,314.018,0.904184,548.822,296.412,0.961735,525.438,299.317,0.930558,575.38,290.579,0.922092,0,0,0,560.593,361.069,0.914832,167.613,1000,-50.2519,-120.739,-29.6358,1000,443.003
0,0,534.181,314.013,0.903353,548.822,296.408,0.960245,525.44,299.313,0.929908,575.378,290.583,0.922271,0,0,0,560.591,361.07,0.914542,167.627,1000,-50.252,-120.738,-29.6286,1000,442.995
0,0,537.099,313.968,0.896185,548.938,296.407,0.964467,528.205,296.481,0.949667,578.154,293.409,0.892143,0,0,0,563.444,361.06,0.914129,174.14,1000,-56.0122,-116.957,-26.6,1000,443.02
0,0,537.092,313.97,0.896569,548.932,296.409,0.964415,528.201,296.487,0.948626,578.156,293.404,0.893136,0,0,0,563.44,361.058,0.91246,174.13,1000,-56.0113,-116.954,-26.6027,1000,443.035
0,0,545.745,314.046,0.928848,551.736,296.457,0.946569,528.331,299.328,0.937704,581.035,290.656,0.888561,522.35,293.397,0.111665,563.467,361.035,0.911181,168.8,44.753,-71.19,-139.796,-33.5366,-138.569,443.019
0,0,545.747,314.04,0.928887,551.738,296.446,0.946706,528.328,299.314,0.940273,581.048,290.627,0.886468,522.348,293.386,0.11332,563.474,361.039,0.912388,168.77,44.7464,-71.1957,-139.787,-33.5548,-138.565,443.005
0,0,545.801,314.061,0.946955,551.807,296.461,0.941546,528.371,299.338,0.937721,583.966,293.349,0.86791,522.386,293.357,0.104227,566.341,360.986,0.899505,174.474,44.9829,-71.1587,-139.814,-28.4875,-138.516,443.051
0,0,545.786,314.058,0.943175,551.793,296.457,0.945304,528.363,299.333,0.936426,581.159,293.344,0.868418,522.411,290.686,0.0944376,566.346,360.987,0.899693,173.949,55.4564,-71.1545,-139.797,-30.3527,-135.004,443.044
0,0,545.916,314.04,0.960514,551.883,296.444,0.933029,531.173,299.309,0.932293,586.901,290.654,0.863027,522.429,293.412,0.118166,566.338,360.942,0.894964,170.612,33.9937,-71.2669,-135.021,-29.7091,-138.707,443.104
0,0,545.917,314.042,0.960787,551.887,296.451,0.929407,531.174,299.307,0.93457,586.902,290.665,0.867194,525.156,293.444,0.128769,563.525,360.934,0.893058,170.617,44.2538,-71.2526,-135.016,-29.699,-135.226,443.128
0,0,548.705,314.108,0.981731,554.699,296.513,0.898995,531.25,299.415,0.91359,589.816,293.362,0.873333,525.259,293.547,0.179743,566.406,360.935,0.899054,174.873,44.4032,-71.1892,-139.91,-26.7774,-138.751,443.1
0,0,548.667,314.103,0.97752,554.667,296.487,0.90914,531.201,299.398,0.922604,589.822,293.363,0.873079,525.173,293.567,0.139678,566.401,360.946,0.900534,174.922,44.0451,-71.1923,-139.905,-26.7459,-138.844,443.084
0,0,548.782,314.065,0.988131,557.56,296.468,0.892535,534.095,299.338,0.910352,589.909,293.42,0.881005,525.303,293.529,0.248461,569.274,360.922,0.912442,174.618,33.4535,-63.488,-134.922,-26.6551,-138.825,443.14
0,0,548.785,314.07,0.988891,557.56,296.479,0.891201,534.101,299.35,0.909357,589.906,293.416,0.881553,525.31,293.521,0.250261,569.277,360.922,0.913201,174.59,33.5438,-63.4889,-134.929,-26.6695,-138.803,443.134
0,0,548.902,314.059,0.987587,560.493,296.523,0.869903,537.096,299.338,0.886245,589.89,293.441,0.877504,525.335,293.404,0.393692,569.28,360.858,0.901353,174.015,26.7719,-56.5365,-128.729,-26.7041,-138.768,443.247
0,0,548.892,314.072,0.988226,557.678,296.535,0.870761,537.077,299.357,0.888101,589.893,293.437,0.876962,525.338,293.411,0.369488,569.286,360.857,0.902851,174.508,26.861,-63.3916,-128.762,-26.7146,-138.744,443.251
0,0,551.699,314.07,0.98256,563.532,296.509,0.863553,542.891,299.36,0.874794,592.754,293.445,0.898856,525.414,293.517,0.454975,569.327,360.836,0.899748,174.013,18.4866,-56.0276,-120.912,-26.6745,-141.976,443.268
0,0,551.705,314.084,0.982631,566.349,296.51,0.865147,542.877,299.379,0.870133,592.755,293.447,0.895837,525.404,293.55,0.454905,569.322,360.832,0.898803,173.384,18.4479,-50.1962,-120.977,-26.6899,-142.02,443.25
0,0,551.73,314.115,0.971554,566.374,299.331,0.854728,542.969,299.423,0.872554,592.852,293.43,0.924419,525.469,293.42,0.395611,569.407,358.096,0.898661,167.435,18.9327,-45.2724,-120.806,-26.7034,-141.76,445.996
0,0,551.728,314.109,0.973806,566.377,299.324,0.856222,542.964,299.41,0.874305,592.841,293.447,0.918059,525.458,293.429,0.411077,569.402,358.098,0.899562,167.479,18.8626,-45.266,-120.804,-26.6834,-141.789,445.988
0,0,551.915,314.045,0.945583,572.126,296.485,0.905909,545.915,296.523,0.906914,595.689,293.485,0.937827,528.195,293.454,0.587676,572.174,358.052,0.907474,172.743,9.82363,-40.9856,-108.903,-25.1594,-139.04,446.057
0,0,551.88,314.076,0.945899,569.388,296.52,0.891697,545.879,299.309,0.894918,595.699,293.459,0.932965,528.151,293.411,0.534022,572.166,358.061,0.904246,173.365,18.4028,-45.0795,-112.116,-25.1974,-138.948,446.062
0,0,554.708,314.046,0.920316,572.235,296.489,0.922575,548.701,296.505,0.924129,595.767,293.473,0.895947,528.308,293.364,0.469088,572.244,358.043,0.915785,172.698,8.75461,-45.0485,-108.906,-26.6131,-141.926,446.033
0,0,554.696,314.039,0.921089,572.227,296.479,0.924034,548.691,296.499,0.92313,595.771,293.475,0.895793,528.299,293.368,0.444197,572.244,358.045,0.915674,172.73,8.72848,-45.0469,-108.899,-26.5943,-141.937,446.039
0,0,557.672,314.028,0.901928,572.38,296.505,0.927284,548.871,296.457,0.963761,595.814,293.531,0.872678,531.244,290.652,0.503896,572.31,358.035,0.923899,172.767,18.2291,-49.9924,-116.607,-28.2536,-138.507,446.024
0,0,557.672,314.024,0.902269,572.381,296.5,0.928425,548.87,296.452,0.964663,595.813,293.536,0.872906,531.242,290.658,0.50489,572.3,358.036,0.9239,172.79,18.1967,-49.9904,-116.605,-28.2431,-138.52,446.02
0,0,563.417,314.04,0.899338,575.119,296.502,0.932519,551.601,296.454,0.973268,598.645,293.502,0.864166,534.185,290.667,0.381026,572.373,357.976,0.913046,172.732,18.381,-56.2868,-123.896,-30.2421,-141.355,446.094
0,0,563.415,314.042,0.898765,575.121,296.51,0.931315,551.603,296.451,0.97322,598.63,293.521,0.859642,534.184,290.653,0.390704,572.365,357.973,0.914164,172.753,18.4107,-56.2676,-123.882,-30.2306,-141.336,446.119
0,0,569.363,314.004,0.960041,578.121,296.448,0.90276,551.856,296.404,0.957011,598.727,293.484,0.838954,542.845,293.357,0.644517,575.091,357.948,0.908776,171.815,18.6801,-63.4882,-134.848,-34.9473,-142.096,446.142
0,0,569.36,314.013,0.960069,578.123,296.463,0.89991,551.854,296.407,0.95716,598.733,293.487,0.840949,542.845,290.674,0.65543,575.093,357.947,0.907008,171.783,32.4709,-63.4658,-134.837,-34.9461,-138.645,446.112
0,0,572.17,314.038,0.974121,578.265,296.487,0.872887,554.665,296.44,0.922143,601.609,293.473,0.85819,542.979,293.372,0.720447,575.139,357.932,0.904545,172.643,14.7098,-70.8486,-134.85,-34.937,-144.704,446.181
0,0,572.172,314.048,0.977307,578.273,296.5,0.869848,554.665,296.451,0.92104,601.611,293.497,0.852439,542.971,293.384,0.72605,575.132,357.932,0.906345,172.668,14.6953,-70.8296,-134.853,-34.9187,-144.715,446.143
0,0,572.277,313.995,0.984908,581.128,296.422,0.871478,554.792,296.408,0.902634,601.699,293.433,0.84279,545.785,293.403,0.762937,575.196,355.147,0.908191,171.732,18.4499,-63.2674,-134.831,-34.9488,-142.141,448.924
0,0,572.274,314.002,0.985221,581.124,296.43,0.870966,554.789,296.415,0.902413,601.702,293.433,0.843561,545.782,293.403,0.763564,575.19,355.152,0.90864,171.713,18.4918,-63.2679,-134.833,-34.9523,-142.132,448.921
0,0,572.391,313.971,0.984616,586.948,296.432,0.861995,560.521,296.358,0.877153,604.571,293.529,0.810333,545.831,293.398,0.816832,575.196,355.15,0.910921,170.647,11.3942,-50.31,-123.979,-32.4256,-142.239,448.932
0,0,572.381,313.971,0.98493,586.937,296.429,0.862459,560.504,293.657,0.879515,604.574,293.533,0.815333,545.828,293.378,0.813041,575.206,357.927,0.913785,170.676,1.08848,-50.3157,-120.315,-32.4096,-142.206,446.156
0,0,575.089,313.949,0.972103,589.823,296.453,0.861769,563.45,293.606,0.871105,607.486,293.559,0.810218,545.885,290.536,0.83226,575.201,357.925,0.904408,170.692,9.91405,-49.8981,-119.776,-32.1858,-141.282,446.211
0,0,575.1,313.945,0.973538,589.839,296.443,0.863443,563.453,293.605,0.869395,607.478,293.566,0.805567,545.874,290.576,0.840938,575.196,355.162,0.905195,170.737,9.77569,-49.8981,-119.796,-32.1869,-141.355,448.974
0,0,575.207,313.942,0.966888,592.732,296.486,0.871344,566.426,293.612,0.873006,607.471,296.375,0.778473,548.715,290.568,0.868651,575.263,357.947,0.903677,179.566,9.75331,-44.8852,-113.361,-28.5675,-138.578,446.117
0,0,575.189,313.946,0.971393,592.715,296.486,0.869378,566.403,293.614,0.872506,607.47,296.371,0.779378,548.697,290.57,0.860745,575.261,357.941,0.902531,179.551,9.75465,-44.8917,-113.371,-28.5656,-138.576,446.152
0,0,578.129,311.096,0.921556,595.678,296.395,0.917171,572.169,293.494,0.94723,607.56,296.36,0.708395,551.654,290.498,0.883087,575.277,357.954,0.911309,179.835,8.30706,-39.9544,-108.708,-26.5963,-142.118,446.107
0,0,578.135,311.099,0.921728,595.684,296.39,0.917382,572.168,293.496,0.946361,610.399,296.359,0.715798,551.657,290.5,0.881506,575.282,357.944,0.909238,179.877,8.31053,-39.9684,-108.726,-24.5546,-142.117,446.122
0,0,581.113,311.069,0.883407,595.859,296.354,0.937801,572.353,293.451,0.983261,613.351,293.63,0.69627,551.749,290.493,0.922731,575.31,357.958,0.910161,171.147,8.17039,-44.9388,-116.436,-28.4115,-144.98,446.156
0,0,581.105,311.094,0.887102,595.852,296.372,0.936458,572.346,293.475,0.979214,613.374,293.631,0.718206,551.753,290.505,0.925257,575.319,357.96,0.909076,171.109,8.20507,-44.9506,-116.434,-28.42,-144.953,446.175
0,0,589.877,311.093,0.878955,598.734,296.413,0.928056,575.268,293.434,0.982223,616.305,296.422,0.620484,554.633,290.415,0.918634,575.292,357.946,0.908458,-179.971,8.32553,-58.8945,-129.602,-29.0353,-149.6,446.201
0,0,589.9,311.1,0.880531,598.745,296.418,0.926785,575.282,293.439,0.979841,616.306,296.397,0.593881,554.635,290.397,0.912725,575.29,357.956,0.911167,179.931,8.38128,-58.9323,-129.614,-29.1087,-149.583,446.18
0,0,589.918,311.063,0.879999,598.791,296.384,0.913991,575.291,293.396,0.974472,619.169,296.415,0.748656,554.718,290.391,0.904665,575.332,357.992,0.907179,-179.912,8.31188,-58.8486,-129.624,-26.6,-149.575,446.114
0,0,589.866,311.056,0.876157,598.762,296.378,0.917137,575.266,293.393,0.979138,619.169,296.408,0.769269,554.709,290.375,0.899806,575.332,357.981,0.906564,-179.916,8.35261,-58.782,-129.577,-26.5605,-149.533,446.117
0,0,595.612,311.067,0.916469,604.528,296.379,0.901564,578.132,293.345,0.949025,619.313,296.503,0.622898,554.746,290.384,0.904301,575.316,357.993,0.909153,-179.519,7.21717,-58.7409,-134.606,-31.5703,-153.155,446.037
